bearing/test/section_00_source_test_anomaly_0000_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0001_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0002_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0003_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0004_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0005_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0006_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0007_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0008_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0009_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0010_vel_14.wav,vel,14
bearing/test/section_00_source_test_anomaly_0011_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0012_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0013_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0014_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0015_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0016_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0017_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0018_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0019_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0020_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0021_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0022_vel_14.wav,vel,14
bearing/test/section_00_source_test_anomaly_0023_vel_14.wav,vel,14
bearing/test/section_00_source_test_anomaly_0024_vel_14.wav,vel,14
bearing/test/section_00_source_test_anomaly_0025_vel_14.wav,vel,14
bearing/test/section_00_source_test_anomaly_0026_vel_14.wav,vel,14
bearing/test/section_00_source_test_anomaly_0027_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0028_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0029_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0030_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0031_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0032_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0033_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0034_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0035_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0036_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0037_vel_22.wav,vel,22
bearing/test/section_00_source_test_anomaly_0038_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0039_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0040_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0041_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0042_vel_6.wav,vel,6
bearing/test/section_00_source_test_anomaly_0043_vel_18.wav,vel,18
bearing/test/section_00_source_test_anomaly_0044_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0045_vel_10.wav,vel,10
bearing/test/section_00_source_test_anomaly_0046_vel_14.wav,vel,14
bearing/test/section_00_source_test_anomaly_0047_vel_14.wav,vel,14
bearing/test/section_00_source_test_anomaly_0048_vel_14.wav,vel,14
bearing/test/section_00_source_test_anomaly_0049_vel_14.wav,vel,14
bearing/test/section_00_source_test_normal_0000_vel_10.wav,vel,10
bearing/test/section_00_source_test_normal_0001_vel_18.wav,vel,18
bearing/test/section_00_source_test_normal_0002_vel_14.wav,vel,14
bearing/test/section_00_source_test_normal_0003_vel_18.wav,vel,18
bearing/test/section_00_source_test_normal_0004_vel_6.wav,vel,6
bearing/test/section_00_source_test_normal_0005_vel_6.wav,vel,6
bearing/test/section_00_source_test_normal_0006_vel_10.wav,vel,10
bearing/test/section_00_source_test_normal_0007_vel_10.wav,vel,10
bearing/test/section_00_source_test_normal_0008_vel_14.wav,vel,14
bearing/test/section_00_source_test_normal_0009_vel_10.wav,vel,10
bearing/test/section_00_source_test_normal_0010_vel_22.wav,vel,22
bearing/test/section_00_source_test_normal_0011_vel_6.wav,vel,6
bearing/test/section_00_source_test_normal_0012_vel_14.wav,vel,14
bearing/test/section_00_source_test_normal_0013_vel_14.wav,vel,14
bearing/test/section_00_source_test_normal_0014_vel_10.wav,vel,10
bearing/test/section_00_source_test_normal_0015_vel_14.wav,vel,14
bearing/test/section_00_source_test_normal_0016_vel_6.wav,vel,6
bearing/test/section_00_source_test_normal_0017_vel_18.wav,vel,18
bearing/test/section_00_source_test_normal_0018_vel_14.wav,vel,14
bearing/test/section_00_source_test_normal_0019_vel_22.wav,vel,22
bearing/test/section_00_source_test_normal_0020_vel_10.wav,vel,10
bearing/test/section_00_source_test_normal_0021_vel_22.wav,vel,22
bearing/test/section_00_source_test_normal_0022_vel_14.wav,vel,14
bearing/test/section_00_source_test_normal_0023_vel_18.wav,vel,18
bearing/test/section_00_source_test_normal_0024_vel_22.wav,vel,22
bearing/test/section_00_source_test_normal_0025_vel_14.wav,vel,14
bearing/test/section_00_source_test_normal_0026_vel_18.wav,vel,18
bearing/test/section_00_source_test_normal_0027_vel_6.wav,vel,6
bearing/test/section_00_source_test_normal_0028_vel_6.wav,vel,6
